Аккумулятор HTC One A9 (B2PQ9100),500   ₽,Савеловская,https://www.avito.ru/moskva/telefony/akkumulyator_htc_one_a9_b2pq9100_971330624
Защитное стекло HTC 820,300   ₽,Охотный ряд,https://www.avito.ru/moskva/telefony/zaschitnoe_steklo_htc_820_1772164035
Аккумулятор HTC One Mini (BO58100),500   ₽,Савеловская,https://www.avito.ru/moskva/telefony/akkumulyator_htc_one_mini_bo58100_775586754
HTC Incredible-S,2 500   ₽,Улица академика Янгеля,https://www.avito.ru/moskva/telefony/htc_incredible-s_1307440781
Телефон HTC Desire A8181,800   ₽,Улица Горчакова,https://www.avito.ru/moskva/telefony/telefon_htc_desire_a8181_1489733587
HTC на запчасти,500   ₽,Речной вокзал,https://www.avito.ru/moskva/telefony/htc_na_zapchasti_505739780
Пленка глянцевая HTC ONE(M7),40   ₽,Лухмановская,https://www.avito.ru/moskva/telefony/plenka_glyantsevaya_htc_onem7_1814836727
HTC Desire 601 dual sim,1 000   ₽,Братиславская,https://www.avito.ru/moskva/telefony/htc_desire_601_dual_sim_1436693717
HTC 8S,2 000   ₽,Селигерская,https://www.avito.ru/moskva/telefony/htc_8s_1820306842
Смартфон HTC 10 Evo 32GB,10 000   ₽,Свиблово,https://www.avito.ru/moskva/telefony/smartfon_htc_10_evo_32gb_1806339439
Смартфон HTC S710,2 000   ₽,Медведково,https://www.avito.ru/moskva/telefony/smartfon_htc_s710_869796442
HTC Sensation XL,2 150   ₽,Октябрьское поле,https://www.avito.ru/moskva/telefony/htc_sensation_xl_1411092467
HTC one m9 plus,17 000   ₽,Люблино,https://www.avito.ru/moskva/telefony/htc_one_m9_plus_1569059898
HTC desire SV,1 000   ₽,Достоевская,https://www.avito.ru/moskva/telefony/htc_desire_sv_1812405640
HTC HD2 T8585,5 000   ₽,Кунцевская,https://www.avito.ru/moskva/telefony/htc_hd2_t8585_1503607277
HTC Sensation z710,2 500   ₽,Планерная,https://www.avito.ru/moskva/telefony/htc_sensation_z710_1567138782
Дисплей HTC Desire 828 в сборе,1 400   ₽,Авиамоторная,https://www.avito.ru/moskva/telefony/displey_htc_desire_828_v_sbore_884718907
Пленка глянцевая HTC ONE(M7),40   ₽,Лухмановская,https://www.avito.ru/moskva/telefony/plenka_glyantsevaya_htc_onem7_1814836727
Смартфон HTC 10 Evo 32GB,10 000   ₽,Свиблово,https://www.avito.ru/moskva/telefony/smartfon_htc_10_evo_32gb_1806339439
HTC,500   ₽,Орехово,https://www.avito.ru/moskva/telefony/htc_1342916622
HTC MAX 4G,4 500   ₽,Петровско-Разумовская,https://www.avito.ru/moskva/telefony/htc_max_4g_287834937
HTC one E9+ dual sim,5 500   ₽,Сходненская,https://www.avito.ru/moskva/telefony/htc_one_e9_dual_sim_1800289472
Дисплей HTC One dual sim в сборе,900   ₽,Авиамоторная,https://www.avito.ru/moskva/telefony/displey_htc_one_dual_sim_v_sbore_574826703
Смартфон HTC Incredible S в отличном состоянии,1 999   ₽,Алтуфьево,https://www.avito.ru/moskva/telefony/smartfon_htc_incredible_s_v_otlichnom_sostoyanii_1297025339
Дисплей HTC One E9s в сборе,1 500   ₽,Авиамоторная,https://www.avito.ru/moskva/telefony/displey_htc_one_e9s_v_sbore_838147316
Силиконовые накладки для HTC Desire 816,50   ₽,Улица Скобелевская,https://www.avito.ru/moskva/telefony/silikonovye_nakladki_dlya_htc_desire_816_1408709017
Телефон смартфон HTC Phar 100 (нужен ремонт),300   ₽,Кантемировская,https://www.avito.ru/moskva/telefony/telefon_smartfon_htc_phar_100_nuzhen_remont_1815614991
Дисплей HTC Desire 700 dual sim в сборе,2 000   ₽,Авиамоторная,https://www.avito.ru/moskva/telefony/displey_htc_desire_700_dual_sim_v_sbore_568520518
HTC One Mini PO58200 по запчастям,300   ₽,Новогиреево,https://www.avito.ru/moskva/telefony/htc_one_mini_po58200_po_zapchastyam_1409657452
Аккумулятор HTC Desire 616 Dual Sim (B0PBM100),500   ₽,Савеловская,https://www.avito.ru/moskva/telefony/akkumulyator_htc_desire_616_dual_sim_b0pbm100_815320287
Дисплей HTC One E8 dual sim в сборе,1 300   ₽,Авиамоторная,https://www.avito.ru/moskva/telefony/displey_htc_one_e8_dual_sim_v_sbore_574827240
HTC Desire 816G Dual SIM,4 200   ₽,Перово,https://www.avito.ru/moskva/telefony/htc_desire_816g_dual_sim_1794097607
Дисплей HTC One M9 в сборе,1 200   ₽,Авиамоторная,https://www.avito.ru/moskva/telefony/displey_htc_one_m9_v_sbore_568524855
На запчасти HTC desire S,650   ₽,Киевская,https://www.avito.ru/moskva/telefony/na_zapchasti_htc_desire_s_1786696364
Держатель в авто для HTC Sensation,90   ₽,Алма-Атинская,https://www.avito.ru/moskva/telefony/derzhatel_v_avto_dlya_htc_sensation_945672808
Кожаный чехол с вынимающей лентой для HTC One X,500   ₽,Алма-Атинская,https://www.avito.ru/moskva/telefony/kozhanyy_chehol_s_vynimayuschey_lentoy_dlya_htc_one_x_731433222
Дисплей HTC One M9s в сборе,1 700   ₽,Авиамоторная,https://www.avito.ru/moskva/telefony/displey_htc_one_m9s_v_sbore_758959448
HTC ONE mini продаюсрочно,1 500   ₽,Алтуфьево,https://www.avito.ru/moskva/telefony/htc_one_mini_prodayusrochno_1766863859
HTC Desire 210,400   ₽,Полянка,https://www.avito.ru/moskva/telefony/htc_desire_210_1411217433
HTC Sensation XE,900   ₽,Шаболовская,https://www.avito.ru/moskva/telefony/htc_sensation_xe_1817846584
HTC Wildfire S,2 500   ₽,Раменки,https://www.avito.ru/moskva/telefony/htc_wildfire_s_968568065
Htc,2 000   ₽,Алтуфьево,https://www.avito.ru/moskva/telefony/htc_1783566464
Сенсорный экран HTC Desire 310 Чёрный,200   ₽,Римская,https://www.avito.ru/moskva/telefony/sensornyy_ekran_htc_desire_310_chernyy_769812833
Дисплей HTC One M9 Plus в сборе,1 500   ₽,Авиамоторная,https://www.avito.ru/moskva/telefony/displey_htc_one_m9_plus_v_sbore_843649217
Чехол для HTC Desire 526G,500   ₽,Алтуфьево,https://www.avito.ru/moskva/telefony/chehol_dlya_htc_desire_526g_1059476796
Сенсорный экран HTC Desire 200 Чёрный,200   ₽,Римская,https://www.avito.ru/moskva/telefony/sensornyy_ekran_htc_desire_200_chernyy_807984661
HTC wildfire s,1 000   ₽,Новокосино,https://www.avito.ru/moskva/telefony/htc_wildfire_s_1681241941
HTC ONE M9 Gunmetal gray 64 Gb,6 000   ₽,Коломенская,https://www.avito.ru/moskva/telefony/htc_one_m9_gunmetal_gray_64_gb_1790031672
HTC Desire 516 dual sim,1 700   ₽,Каширская,https://www.avito.ru/moskva/telefony/htc_desire_516_dual_sim_1796522149
Смартфон HTC Desire 628 (синий),3 500   ₽,Щукинская,https://www.avito.ru/moskva/telefony/smartfon_htc_desire_628_siniy_1403607223
HTC Desire C по запчастям,300   ₽,Новогиреево,https://www.avito.ru/moskva/telefony/htc_desire_c_po_zapchastyam_1392107785
HTC One V по запчастям,300   ₽,Новогиреево,https://www.avito.ru/moskva/telefony/htc_one_v_po_zapchastyam_998502713
Чехол для смартфона HTC one mini2 и HTC mini M8,300   ₽,Новослободская,https://www.avito.ru/moskva/telefony/chehol_dlya_smartfona_htc_one_mini2_i_htc_mini_m8_906133904
HTC One SV по запчастям,300   ₽,Новогиреево,https://www.avito.ru/moskva/telefony/htc_one_sv_po_zapchastyam_1042496780
Гарнитура для HTC HS-S300,200   ₽,Свиблово,https://www.avito.ru/moskva/telefony/garnitura_dlya_htc_hs-s300_634440934
"HTC х2 зарядки + Apple оригинал, ток 5V-1A",150   ₽,Щелковская,https://www.avito.ru/moskva/telefony/htc_h2_zaryadki_apple_original_tok_5v-1a_1041676271
Аккумулятор HTC Sensation/Sensation XE (BG58100),500   ₽,Савеловская,https://www.avito.ru/moskva/telefony/akkumulyator_htc_sensationsensation_xe_bg58100_775492887
HTC Desire 626G dual sim,4 000   ₽,Печатники,https://www.avito.ru/moskva/telefony/htc_desire_626g_dual_sim_1770492414
HTC Desire sv-2сим,1 500   ₽,Каширская,https://www.avito.ru/moskva/telefony/htc_desire_sv-2sim_1077153082
HTC One V,700   ₽,Медведково,https://www.avito.ru/moskva/telefony/htc_one_v_1808078788
HTC Radar PI06100,300   ₽,Новогиреево,https://www.avito.ru/moskva/telefony/htc_radar_pi06100_1412742626
HTC Desire 600 Dual Sim по запчастям,300   ₽,Новогиреево,https://www.avito.ru/moskva/telefony/htc_desire_600_dual_sim_po_zapchastyam_1087569565
Аккумулятор HTC Sensation/Sensation XE (BG58100),500   ₽,Савеловская,https://www.avito.ru/moskva/telefony/akkumulyator_htc_sensationsensation_xe_bg58100_775492887
Чехол для смартфона HTC one mini2 и HTC mini M8,300   ₽,Новослободская,https://www.avito.ru/moskva/telefony/chehol_dlya_smartfona_htc_one_mini2_i_htc_mini_m8_906133904
Htc desire 32 6G Dual SIM,2 800   ₽,Академическая,https://www.avito.ru/moskva/telefony/htc_desire_32_6g_dual_sim_1813634420
Дисплей HTC U Play в сборе черный,1 500   ₽,Авиамоторная,https://www.avito.ru/moskva/telefony/displey_htc_u_play_v_sbore_chernyy_1427575820
HTC One (E8) dual sim,4 000   ₽,Динамо,https://www.avito.ru/moskva/telefony/htc_one_e8_dual_sim_1013328373
Крышка HTC в ассортименте,500   ₽,Савеловская,https://www.avito.ru/moskva/telefony/kryshka_htc_v_assortimente_924122889
Гарнитура для HTC HS-S300,200   ₽,Свиблово,https://www.avito.ru/moskva/telefony/garnitura_dlya_htc_hs-s300_634440934
"HTC х2 зарядки + Apple оригинал, ток 5V-1A",150   ₽,Щелковская,https://www.avito.ru/moskva/telefony/htc_h2_zaryadki_apple_original_tok_5v-1a_1041676271
HTC ONE M9plus,4 500   ₽,Локомотив,https://www.avito.ru/moskva/telefony/htc_one_m9plus_1807088934
Коммуникатор кпк HTC,899   ₽,Братиславская,https://www.avito.ru/moskva/telefony/kommunikator_kpk_htc_1289278331
"SAMSUNG, Htc, iPhone",500   ₽,Бульвар Дмитрия Донского,https://www.avito.ru/moskva/telefony/samsung_htc_iphone_1820702080
HTC desire 601,1 000   ₽,Лермонтовский проспект,https://www.avito.ru/moskva/telefony/htc_desire_601_1220956648
Дисплей HTC Desire 728G в сборе,2 200   ₽,Авиамоторная,https://www.avito.ru/moskva/telefony/displey_htc_desire_728g_v_sbore_745714700
HTC Desire 500 сломан,300   ₽,Верхние Лихоборы,https://www.avito.ru/moskva/telefony/htc_desire_500_sloman_1759782103
Стекло HTC 628,100   ₽,Крылатское,https://www.avito.ru/moskva/telefony/steklo_htc_628_1594774067
Дисплей HTC Desire 816 Dual Sim в сборе,1 500   ₽,Авиамоторная,https://www.avito.ru/moskva/telefony/displey_htc_desire_816_dual_sim_v_sbore_634759268
HTC 2200 opm 1100,7 000   ₽,Университет,https://www.avito.ru/moskva/telefony/htc_2200_opm_1100_1783034900
HTC 4G,3 999   ₽,Алтуфьево,https://www.avito.ru/moskva/telefony/htc_4g_51826458
Дисплей HTC Desire 526G в сборе,1 400   ₽,Авиамоторная,https://www.avito.ru/moskva/telefony/displey_htc_desire_526g_v_sbore_643582285
HTC One X s720e PJ46100 16Gb по запчастям,300   ₽,Новогиреево,https://www.avito.ru/moskva/telefony/htc_one_x_s720e_pj46100_16gb_po_zapchastyam_1130930849
Дисплей HTC One S Z520e в сборе,1 300   ₽,Авиамоторная,https://www.avito.ru/moskva/telefony/displey_htc_one_s_z520e_v_sbore_568682778
HTC Wildfire S RUS,1 500   ₽,Молодежная,https://www.avito.ru/moskva/telefony/htc_wildfire_s_rus_1152564604
"Galaxy Ace GT-S5830, HTC Incredible S, nexx mp3",750   ₽,Авиамоторная,https://www.avito.ru/moskva/telefony/galaxy_ace_gt-s5830_htc_incredible_s_nexx_mp3_1763407647
Дисплей с сенсором для HTC One E9 Plus,500   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_s_sensorom_dlya_htc_one_e9_plus_910549336
Сенсорный экран HTC One X S720e Чёрный,200   ₽,Римская,https://www.avito.ru/moskva/telefony/sensornyy_ekran_htc_one_x_s720e_chernyy_807975909
Коммуникатор HTC,1 000   ₽,Перово,https://www.avito.ru/moskva/telefony/kommunikator_htc_1443599113
HTC Desire V по запчастям,300   ₽,Новогиреево,https://www.avito.ru/moskva/telefony/htc_desire_v_po_zapchastyam_1156229543
Дисплей HTC One E9+ в сборе,1 500   ₽,Авиамоторная,https://www.avito.ru/moskva/telefony/displey_htc_one_e9_v_sbore_838217747
Сенсорный экран HTC Desire 510 Чёрный,200   ₽,Римская,https://www.avito.ru/moskva/telefony/sensornyy_ekran_htc_desire_510_chernyy_807855633
Аккумулятор для HTC G10 Desire HD,300   ₽,Теплый стан,https://www.avito.ru/moskva/telefony/akkumulyator_dlya_htc_g10_desire_hd_1050919762
"Чехол для HTC one m8, Коробки от телефонов",50   ₽,Чертановская,https://www.avito.ru/moskva/telefony/chehol_dlya_htc_one_m8_korobki_ot_telefonov_1449059338
HTC 628,2 500   ₽,Крылатское,https://www.avito.ru/moskva/telefony/htc_628_1789666312
HTS wildfire S RUS,1 190   ₽,Коломенская,https://www.avito.ru/moskva/telefony/hts_wildfire_s_rus_1036264872
Зарядное устройство HTC 5V-1A-TC E250 (рст),199   ₽,Печатники,https://www.avito.ru/moskva/telefony/zaryadnoe_ustroystvo_htc_5v-1a-tc_e250_rst_1820477302
Дисплей HTC U11 в сборе черный,3 300   ₽,Авиамоторная,https://www.avito.ru/moskva/telefony/displey_htc_u11_v_sbore_chernyy_1240318472
HTC Desire 626g dual sim,1 800   ₽,Царицыно,https://www.avito.ru/moskva/telefony/htc_desire_626g_dual_sim_1806407754
HTC Touch Diamond,1 000   ₽,Достоевская,https://www.avito.ru/moskva/telefony/htc_touch_diamond_870314319
Дисплей с сенсором для HTC Desire 700,500   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_s_sensorom_dlya_htc_desire_700_798459205
Hts One S Телефон,1 900   ₽,Первомайская,https://www.avito.ru/moskva/telefony/hts_one_s_telefon_1817906997
Чехол на телефон HTC Desire 526G dual sim,200   ₽,Люблино,https://www.avito.ru/moskva/telefony/chehol_na_telefon_htc_desire_526g_dual_sim_1800565993
HTC MAX 4G yota,1 500   ₽,Театральная,https://www.avito.ru/moskva/telefony/htc_max_4g_yota_538630641
HTC Touch Viva T2223,700   ₽,Жулебино,https://www.avito.ru/moskva/telefony/htc_touch_viva_t2223_1795868943
